method,seed,runtime_s,us_scale,keff_scale,Ta_C,undersupply_MWh,min_T1_C,outlet_margin_C,terminal_ratio,pump_kWh,feasible
adaptive_worst_case_DE,202605,3.3221881,1.15,0.8,15.0,50.976301789366396,288.7030854317325,-211.29691456826748,-0.0042176347804311985,478.92105336369065,False
adaptive_worst_case_DE,202606,3.3783973000000005,1.15,0.8,15.0,50.976301789366396,288.7030854317325,-211.29691456826748,-0.0042176347804311985,478.92105336369065,False
adaptive_worst_case_DE,202607,3.475514499999999,1.15,0.8,15.0,50.976301789366396,288.7030854317325,-211.29691456826748,-0.0042176347804311985,478.92105336369065,False
